CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_CONSUMIDO,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,VERIFICACAO,DIFERENCA
H111 2024 Outubro,Medidor faturado pela UFSC,2024.0,Outubro,0.0,Joinville - Perini B. P.,C16UB020205,H111,Condomínio Perini,Joinville,Bloco U - U,0.0,0.0,1.0,0.0,1.0,"5241,143",5468.168,227.02499999999964,227.025,0,0,2701.6,2161.28,0.0,0.0,0.0,4862.88,4862.88,0.0
H112 2024 Outubro,Medidor faturado pela UFSC,2024.0,Outubro,0.0,Joinville - Perini B. P.,,H112,Condomínio Perini,Joinville,Tunel de Vento - LAB 01,0.0,0.0,1.0,0.0,1.0,"497,157",499.073,1.9159999999999968,1.916,0,0,119.0,95.2,0.0,0.0,0.0,214.2,214.2,0.0
H113 2024 Outubro,Medidor faturado pela UFSC,2024.0,Outubro,0.0,Joinville - Perini B. P.,,H113,Condomínio Perini,Joinville,Bloco U - U LAB,0.0,0.0,1.0,0.0,1.0,0,6414.275,6414.275,243.823,LIDO,Sem ocorrência,2901.49,2321.19,0.0,0.0,0.0,5222.68,5222.68,0.0
H130 2024 Outubro,Medidor faturado pela UFSC,2024.0,Outubro,0.0,Sapiens Park,,H130,Condomínio Sapiens Park,Florianópolis - Outros,Sapiens Park - INPETRO,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H131 2024 Outubro,Medidor faturado pela UFSC,2024.0,Outubro,0.0,Sapiens Park,,H131,Condomínio Sapiens Park,Florianópolis - Outros,Sapiens Park - Fotovoltaica,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H200 2024 Outubro,Medidor faturado pela UFSC,2024.0,Outubro,15431797.0,Centro,B17C003784,H200,CASAN,Curitibanos,Curitibanos CEDUP,1.0,0.0,0.0,0.0,1.0,3142,3252.0,110.0,110.0,0,0,1896.01,0.0,-182.01000000000002,0.0,30.13,1744.13,1744.13,0.0
H201 2024 Outubro,Medidor não instalado,2024.0,Outubro,0.0,Área Sede,,H201,Interno,Curitibanos,Curitibanos SEDE - Água Subterrânea,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H202 2024 Outubro,Medidor não instalado,2024.0,Outubro,0.0,Área Sede,,H202,Interno,Curitibanos,Curitibanos SEDE - ETE,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H300 2024 Outubro,Medidor faturado pela UFSC,2024.0,Outubro,196916.0,Araranguá,A15L279126,H300,SAMAE ARARANGUÁ,Araranguá,SAMAE Araranguá  Mato Alto,1.0,0.0,0.0,0.0,1.0,4236,4261.0,25.0,25.0,0,0,291.11,0.0,0.0,0.0,0.0,291.11,291.11,0.0
H302 2024 Outubro,Medidor faturado pela UFSC,2024.0,Outubro,107568.0,Araranguá,A22LN0055338,H302,SAMAE ARARANGUÁ,Araranguá,SAMAE Araranguá  R. Pedro M. Pacheco (Medicina),1.0,0.0,0.0,0.0,1.0,179,181.0,2.0,10.0,0,0,96.81,71.06,0.0,0.0,0.0,167.87,167.87,0.0
H401 2024 Outubro,Medidor faturado pela UFSC,2024.0,Outubro,38988.0,Blumenau,A12S141289,H401,SAMAE BLUMENAU,Blumenau,"SAMAE Blumenau  Rua João Pessoa, 2750",1.0,0.0,0.0,0.0,1.0,3494,3581.0,87.0,87.0,0,0,664.06,770.48,-72.81,0.0,0.0,1361.73,1361.73,0.0
H402 2024 Outubro,Medidor faturado pela UFSC,2024.0,Outubro,55308.0,Blumenau,Y17AA00025980,H402,SAMAE BLUMENAU,Blumenau,"SAMAE Blumenau  Rua João Pessoa, 2514",1.0,0.0,0.0,0.0,1.0,2203,0.0,-2203.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UFSC + HU,131.0,30.0,27.0,3.0,191.0,,,,27067.237000000005,,,478241.4200000001,394797.3400000001,-82058.79999999997,-89.97,10297.060000000001,801187.0499999998,801187.0499999999,0.0
,,,,,,,,,,UFSC,80.0,30.0,18.0,2.0,130.0,,,,,,,,,,,,,,
